Dialogue ID,Turn,Teacher,Student,Correct,Prob,KC Probs,Dialogue Acc.,KCs,Notes
12,7,Oooo! How did you get 18?,i just did the same thing thatwedid with grapefruits tomelons,true,0.5720,"0.5619, 0.5821",1.0000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”
2) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
12,8,Amazing! So that tells us that if there were 6 grapefruits we would need 4.5 melons,yes,na,--,--,1.0000,None,
12,9,What did you do next?,if there is 24 grapefruits youd times by 4. so i did 4.5 x4,true,0.6620,"0.6570, 0.6670",1.0000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”
2) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
12,10,Lovely work 🔥🔥🔥,thank,na,--,--,1.0000,None,
12,11,"So remember if you can't get directly there using proportion, try going via a common factor first!",yes,na,--,--,1.0000,None,
12,12,Are you feeling more confident with the question now?,yes i feel confidnt,na,--,--,1.0000,None,
12,13,Amazing! I'll let you get back to the quiz,ok thank,na,--,--,1.0000,None,
12,14,Well done today 🌟,,na,--,--,1.0000,None,
,,,,,,,,,
13,1,"Hi Lucy! How can I help? One way to solve this one is using ratios, are you confident with simplifying ratios?",i have simplified the ratio but idk what to do next,False,--,--,0.5000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”",
13,2,Ok brilliant! What did you get?,3:4,true,0.4421,0.4421,0.5000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”",
13,3,"Great, and then we want 24 grapefruits, so ___:24. Now you're multiplying the ratio up on both sides, instead of dividing it to simplify. What has the right side been multiplied by, from 4 to 24?",i dont know,False,0.6802,0.6802,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
13,4,4 x ___ = 24. You could do 24 divided by 4,is it 6,true,0.8911,0.8911,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
13,5,"Yep! So we had 3:4, multiply both sides by 6 and you get...",18:24,true,0.6436,0.6436,0.5000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
13,6,Perfect :). Happy with that?,yes,na,--,--,0.5000,None,
13,7,"Great, bye!",thx bye,na,--,--,0.5000,None,
,,,,,,,,,
14,1,Hi Lina :) How can I help?,Hi. I am not sure how to answer that question,na,--,--,1.0000,None,
14,2,First can you tell me the ratio of melons to grapefruits?,45:6. 45:60,true,--,--,1.0000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”",
14,3,"Great, and can you simplify that so it's easier to work with?",9:12,true,0.6664,0.6664,1.0000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”",
14,4,"Great, keep going!",3:4,true,0.7337,0.7337,1.0000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”",
14,5,Excellent. Now we have 24 grapefruits and we want to make an equivalent ratio,Okay,na,--,--,1.0000,None,
14,6,So we want to go from 3:4 to ___:24. What do we multiply both sides by?,6,true,0.6723,0.6723,1.0000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
14,7,Exactly! what does that give you?,18:24,true,0.7176,0.7176,1.0000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
14,8,So he needs 18 melons :). Happy with that?,Yes thank you,na,--,--,1.0000,None,
14,9,"You're welcome, bye!",Bye!,na,--,--,1.0000,None,
,,,,,,,,,
15,1,Hello Sophia how can I help?,Hi😃. I am not sure how to under stand a train time table,na,--,--,0.6000,None,
15,2,"No problem ! I can help :). Let me take a look at the question. So he has to be in Chester for 11:00. Lets look at Chester, do you notice any of the times that are before 11:00?",10:55,true,--,--,0.6000,"1) Tell and write time to the nearest minute and measure time intervals in minutes. Solve word problems involving addition and subtraction of time intervals in minutes, e.g., by representing the problem on a number line diagram.",
15,3,Amazing :). So lets look back at that train :) what time does that one leave Oakwood?,It doesn't have the exact time but the closest is 10:46,False,0.6603,0.6603,0.6000,"1) Tell and write time to the nearest minute and measure time intervals in minutes. Solve word problems involving addition and subtraction of time intervals in minutes, e.g., by representing the problem on a number line diagram.",
15,4,"Ah Sophia not quite, for timetables the whole first column is one train. So it starts at 9.30 in bristol, what is the next stop?",I don't get that,False,0.6443,0.6443,0.6000,"1) Tell and write time to the nearest minute and measure time intervals in minutes. Solve word problems involving addition and subtraction of time intervals in minutes, e.g., by representing the problem on a number line diagram.",
15,5,No problem :). So i will talk you through the first train,Okay,na,--,--,0.6000,None,
15,6,"it starts at 09:30 in Bristol, then the train arrives to Oakwood at 10:07, then moves onto Eastwood at 10:16 and its final stop is Chester at 10:55. Does that make sense?",Kind of,na,--,--,0.6000,None,
15,7,So if we get the train at oakwood at 10:07 then we will be in Chester at 10:55,OkaY,na,--,--,0.6000,None,
15,8,Is it ok if I ask you another question to help you Sophia?,YES😃😉😃😃😃😃😉😃😃😃,na,--,--,0.6000,None,
15,9,Fantastic. Lets say I wanted to be in Eastwood by 11:00. What train should I get from Bristol?,Were from. Is it from Bristol,na,--,--,0.6000,None,
15,10,So I want to arrive in Eastwood by 11:00 and i'm starting from Bristol.,9:30,true,0.6253,0.6253,0.6000,"1) Tell and write time to the nearest minute and measure time intervals in minutes. Solve word problems involving addition and subtraction of time intervals in minutes, e.g., by representing the problem on a number line diagram.",
15,11,Yes if i left at 09:30 what time would I arrive in Eastwood?,10:46,true,0.6567,0.6567,0.6000,"1) Tell and write time to the nearest minute and measure time intervals in minutes. Solve word problems involving addition and subtraction of time intervals in minutes, e.g., by representing the problem on a number line diagram.",
15,12,So now Oakwood but Eastwood?,10:55,true,0.6192,0.6192,0.6000,"1) Tell and write time to the nearest minute and measure time intervals in minutes. Solve word problems involving addition and subtraction of time intervals in minutes, e.g., by representing the problem on a number line diagram.",
15,13,"Great Sophia, well done :). Are you ok to return to the lesson? Remember our answer above it was 10:07",yes,na,--,--,0.6000,None,
15,14,Amazing work :),,na,--,--,0.6000,None,
,,,,,,,,,
16,1,Hi Lily - how are you?,hello. good thanks you,na,--,--,0.6364,None,
16,2,good - let's see how I can help,i dont get it,na,--,--,0.6364,None,
16,3,so we know £1 = 2 canadian dollars,yep,na,--,--,0.6364,None,
16,4,that means the answer cannot be c - as this shows no change,yep defintiely,true,--,--,0.6364,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.
2) Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways. For example, compare a distance-time graph to a distance-time equation to determine which of two moving objects has greater speed.",
16,5,"if £1 = 2 dollars, then we need to see which axes shows £ (pounds). this is the x axis. horizontal axis",ok thanks,na,--,--,0.6364,None,
16,6,"remember £1 = 2 dollars, so what would £10 =?",20,true,0.7758,"0.7753, 0.7763",0.6364,"1) Understand the concept of a unit rate a/b associated with a ratio a:b with b ≠0, and use rate language in the context of a ratio relationship. For example, “This recipe has a ratio of 3 cups of flour to 4 cups of sugar, so there is 3/4 cup of flour for each cup of sugar.” “We paid $75 for 15 hamburgers, which is a rate of $5 per hamburger.” (Expectations for unit rates in this grade are limited to non-complex fractions.)
2) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
